sentence,url,word
"وأشار إلى امتلاك إيران نفوذا في معظم النقاط العسكرية التابعة للنظام السوري، وعلى رأسها النقاط الخاصة بإنتاج الصواريخ والسلاح الكيميائي، وهو ما تستفيد منه على مستويين: الأول تزويد حزب الله بالصواريخ، والثاني تطوير قدرات النظام العسكرية عبر خبرائها العسكريين الموجودين في سوريا، ""وهو ما يدفع إسرائيل لقصف هذه النقاط العسكرية ومنها مركز البحوث بجمرايا بشكل متكرر"".",https://www.aljazeera.net/news/reportsandinterviews/2018/2/9/%D9%84%D9%85%D8%A7%D8%B0%D8%A7-%D8%AA%D9%83%D8%B1%D8%B1-%D8%A7%D9%84%D9%82%D8%B5%D9%81-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%84%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D8%A8%D8%AD%D9%88%D8%AB-%D8%A8%D8%B1%D9%8A%D9%81-%D8%AF%D9%85%D8%B4%D9%82,تطوير
وخلال المؤتمر الصحفي قال الجبير إن الأدلة واضحة في ما يتعلق بالتطهير العراقي الذي يقوم به الحرس الثوري الإيراني وذراعه فيلق القدس وحزب الله اللبناني في سوريا اللذين تصنفهما الرياض جماعتين إرهابيتين.,https://www.aljazeera.net/news/arabic/2017/4/26/%D8%AA%D8%A8%D8%A7%D9%8A%D9%86-%D8%B1%D9%88%D8%B3%D9%8A-%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D8%A8%D8%B4%D8%A3%D9%86-%D8%AF%D9%88%D8%B1-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D9%88%D9%85%D8%B5%D9%8A%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D8%AF,بيت
وأكد القائد في الجيش الحر عمر شيخ علي -الذي عاد من المعارك إلى منزله في لبنان الأسبوع الماضي باعتباره لاجئا سوريا- أن محاولات الحر للسيطرة على مواقع أساسية على طول الحدود مع الجانب اللبناني -حيث القرى الشيعية والداعمة لحزب الله- دفعت بالنظام السوري إلى طلب التعزيزات من الحزب.,https://www.aljazeera.net/news/international/2012/10/26/%D8%B5%D8%AD%D9%8A%D9%81%D8%A9-%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87-%D8%BA%D9%8A%D9%91%D8%B1-%D9%85%D9%88%D8%A7%D8%B2%D9%8A%D9%86-%D8%A7%D9%84%D9%82%D9%88%D9%89-%D8%A8%D8%B3%D9%88%D8%B1%D9%8A%D8%A7,منزل
"وذكر مكتب نتنياهو في بيان نقلا عن قادة أجهزة المخابرات الإسرائيلية أن إيران وحزب الله  سعيا لتنفيذ ""هجمات إرهابية"" بأكثر من عشرين بلدا على مدى العامين الأخيرين ولم يتضمن البيان تفاصيل عن تلك المزاعم.",https://www.aljazeera.net/news/international/2012/7/23/%D9%86%D8%AA%D9%86%D9%8A%D8%A7%D9%87%D9%88-%D9%8A%D8%AE%D8%B4%D9%89-%D9%86%D9%82%D9%84-%D9%83%D9%8A%D9%85%D8%A7%D9%88%D9%8A-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D9%84%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87,خيري
بالتزامن مع تحليق الطيران الحربي السوري فوق بلدات لبنانية وسقوط الصواريخ على أخرى وعلى وقع مجاهرة حزب الله بالمشاركة في القتال إلى جانب النظام السوري ضد معارضيه، أصدرت مجموعة من المثقفين الشيعة يُعرف أنهم من عائلات عريقة وقيادات تاريخية للطائفة، أصدرت بيان حذرت فيه من مصير مظلم ينتظر لبنان إذا لم يتم تدارك ما وصفها البيان بحالة الانحلال التي تعيشها الدولة حاليا بفعل ممارسات الأحزاب سيما التي تهيمن على مقاليد الطائفة الشيعية كما ورد في نص البيان.,https://www.aljazeera.net/programs/behindthenews/2013/6/9/%D8%A8%D9%8A%D8%A7%D9%86-%D8%A7%D9%84%D9%85%D8%AB%D9%82%D9%81%D9%8A%D9%86-%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D9%8A%D9%86-%D8%A7%D9%84%D8%B4%D9%8A%D8%B9%D8%A9,دار
يعني وجهة نظر الأستاذ راشد  صبرى حمادة والإخوة الأصدقاء الذين وقعوا البيان، لكن اللهجة التي تحدث بها الأستاذ راشد صبري حمادة لا تمت إلى البيان بصلة ولا تمت يعني إلى الأخلاقيات الشيعية أو الأخلاقيات الإسلامية عندما قال أن هذا الحزب وهو يقصد حزب الله لا يمت لا بالعروبة ولا بالوطنية ولا بالأخلاق، هذا اعتقد توصيف غير صحيح وهذا توصيف أصلا يعني سلبي، يعني أولا حزب الله هو الذي حرر الجنوب وهو الذي قاتل إسرائيل وهو الذي أعطى للعروبة معناها الحقيقي معناها الوطني والمقاوم، وهذا الحزب على مدار ثلاثين سنة قدم نموذجا مهما في السياسة اللبنانية على المستوى الأخلاقي، طبعا لكل حزب أخطاء إشكالات أداء معين لكن كل الناس تعرف ماذا قدم حزب الله للبنان وللعروبة وللإسلام، يعني هذا التوصيف، هلأ بالنسبة للموضوع السوري هناك إشكالات، هناك التباسات حول دور حزب الله، لكن حزب الله يقول أن ما يقوم به في سوريا ينطلق من مصلحة إسلامية من مصلحة عروبية وهو لا يقاتل شعبا ضد شعب، هو يعتبر أن هناك مؤامرة على سوريا تريد اخذ سوريا باتجاه آخر ولذلك حزب الله وجد نفسه في هذا الخندق إلى جانب قوى أخرى، هذا الموضوع.. يعني البيان أنا احترمت يعني أصلا ومن المهم جدا وجود أصوات شيعية مستقلة تقدم نفسها لكن بشرط أن يكون المنطلق هو حماية الدولة وحماية لبنان أو إذا كان هناك منطلق طائفي حماية الطائفة،لكن يفترض أن يكون البيان له عينان لا عين واحدة، كما يرى أداء حزب الله والملاحظات يجب أن يرى الصورة الأخرى ما هي التحديات التي تواجه لبنان؟ من الذي يقصف البقاع الآن؟ هناك مجموعات..,https://www.aljazeera.net/programs/behindthenews/2013/6/9/%D8%A8%D9%8A%D8%A7%D9%86-%D8%A7%D9%84%D9%85%D8%AB%D9%82%D9%81%D9%8A%D9%86-%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D9%8A%D9%86-%D8%A7%D9%84%D8%B4%D9%8A%D8%B9%D8%A9,دار
"ونفى الدراني أن يكون من شروط وقف النار ""استسلام المسلحين أو تسليم المدينة""، معتبرا أن مصير الزبداني ""سيكون مشابها لمصير داريا أي وقف إطلاق نار وحصار طويل، كون معظم المسلحين الذين يقاتلون هم من أبناء المدينة، وبالتالي لن يتخلوا عن أرضهم"". وأضاف أن قوات النظام وحزب الله نقلوا معدات عسكرية كانت تحاصر الزبداني إلى دمشق عقب سريان الهدنة.",https://www.aljazeera.net/news/reportsandinterviews/2015/8/13/%D8%A7%D9%84%D8%B2%D8%A8%D8%AF%D8%A7%D9%86%D9%8A-%D8%AA%D9%84%D8%AA%D9%82%D8%B7-%D8%A7%D9%84%D8%A3%D9%86%D9%81%D8%A7%D8%B3-%D8%A8%D8%A7%D9%86%D8%AA%D8%B8%D8%A7%D8%B1-%D8%A7%D9%84%D8%AD%D8%B3%D9%85,دار
تحية لك ولقناة الجزيرة ولضيفيك الكريمين طبعا السيد النائب هو أكيد يعني لازم يتكلم في هذا الموضوع لاسيما وأنه عضو في مجلس النواب لكن الحقائق غير هذا، الحقائق اليوم يعني بان كي مون قلق من أشياء سمع بها هي واحد على آلاف مما يحدث في المناطق، اليوم في الدور وصل العدد تفجير البيوت، البيوت غير ملغمة بالمناسبة يعني هذه إحصائيات أرجو أن لا تثير يعني عندما نذكر أرقاما لا تثير فزع الآخرين هذه حقائق، لا توجد داعش لم تحدث معركة في الدور وانسحبت داعش قبل أن يأتي الحشد ب100 كيلو متر لا توجد بيوت ملغمة فكتائب حزب الله وصلت بالتفجير طبعا بعد ما سلبت كل الأموال ولم تبقى إلا الحيطان 620 دار على عقار تم تفجيرها يعني كتائب حزب الله في الدور ليس لديها عملا إلا تفجير واعتقال من تجده حتى لو كان رجلا كهلا حيث وصل عدد المفقودين بحدود 150 شخصا أخذوا عوائلهم وأخذوهم أخذوا الرجال بمكان لا يعرف أين والنساء في منطقة المعتصم هذا أولا، في منطقة الجلال في الكواكل  حوالي 120 إلى 130 شخص لا يعلمون أين والتجريف على ساق وقدم، البيوت المزارع سيارات الآن مدفونة تحت الأرض يعني أهلها دفنوها سيارات حديثة تحت الأرض وبنوا عليها سقوفا وأخفوها لأن هناك قاعدة في البوعجيل في سمره البياعز التي هي بجانب العلم حوالي 120 بيت لا يوجد بها أناس سوى البيوت تم أخذ كل ممتلكاتهم وتفجيرها هذه ليست اتهامات هذه أرقام وستظهر عندما يعود الناس إذا سمح الحشد لعودة الأهالي لمنطقتهم لا كما يحدث في جرف الصخر وفي عزيز بلد وفي يثرب وفي الجلام وفي الدور وفي المجمع وفي البوعجيل وغير البوعجيل وغيرها من الأماكن اليوم تفجير ممنهج قتل ممنهج والحجة طبعا بالمناسبة يقول الذين يسلبون أموال الناس ويخابرون على أهلهم عند ما يجدون رقم تلفونه ويحصلون عليه يقولون لهم هذا الأثاث نحن راح نأخذ هذه الممتلكات هذه ممتلكاتنا من زمن صدام أنتم استوليتم عليها ونحن اليوم نأخذها هذا حقنا. تحت هذا الشعار هذا أنه هذه أموالنا سرقت منا في زمن صدام اليوم نأخذها هذا الموضوع الذي يحدث اليوم وعلى المرجعية وعلى السيد العبادي وعلى السيد النائب أن يشخصوا هذه الحالات ويؤدبوا السيئين، إذا كان السيئون يهجرون مناطق بآلاف الدونمات دعك عن سليمان بك 50 قرية من بغداد إلى كركوك 50 قرية أقل قرية 500 بيت..,https://www.aljazeera.net/programs/behindthenews/2015/3/30/%D8%A3%D8%A8%D8%B9%D8%A7%D8%AF-%D8%A7%D9%84%D9%82%D9%84%D9%82-%D8%A7%D9%84%D8%A3%D9%85%D9%85%D9%8A-%D9%85%D9%86-%D8%A7%D9%86%D8%AA%D9%87%D8%A7%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%84%D9%8A%D8%B4%D9%8A%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82,بيت
تحية لك ولقناة الجزيرة ولضيفيك الكريمين طبعا السيد النائب هو أكيد يعني لازم يتكلم في هذا الموضوع لاسيما وأنه عضو في مجلس النواب لكن الحقائق غير هذا، الحقائق اليوم يعني بان كي مون قلق من أشياء سمع بها هي واحد على آلاف مما يحدث في المناطق، اليوم في الدور وصل العدد تفجير البيوت، البيوت غير ملغمة بالمناسبة يعني هذه إحصائيات أرجو أن لا تثير يعني عندما نذكر أرقاما لا تثير فزع الآخرين هذه حقائق، لا توجد داعش لم تحدث معركة في الدور وانسحبت داعش قبل أن يأتي الحشد ب100 كيلو متر لا توجد بيوت ملغمة فكتائب حزب الله وصلت بالتفجير طبعا بعد ما سلبت كل الأموال ولم تبقى إلا الحيطان 620 دار على عقار تم تفجيرها يعني كتائب حزب الله في الدور ليس لديها عملا إلا تفجير واعتقال من تجده حتى لو كان رجلا كهلا حيث وصل عدد المفقودين بحدود 150 شخصا أخذوا عوائلهم وأخذوهم أخذوا الرجال بمكان لا يعرف أين والنساء في منطقة المعتصم هذا أولا، في منطقة الجلال في الكواكل  حوالي 120 إلى 130 شخص لا يعلمون أين والتجريف على ساق وقدم، البيوت المزارع سيارات الآن مدفونة تحت الأرض يعني أهلها دفنوها سيارات حديثة تحت الأرض وبنوا عليها سقوفا وأخفوها لأن هناك قاعدة في البوعجيل في سمره البياعز التي هي بجانب العلم حوالي 120 بيت لا يوجد بها أناس سوى البيوت تم أخذ كل ممتلكاتهم وتفجيرها هذه ليست اتهامات هذه أرقام وستظهر عندما يعود الناس إذا سمح الحشد لعودة الأهالي لمنطقتهم لا كما يحدث في جرف الصخر وفي عزيز بلد وفي يثرب وفي الجلام وفي الدور وفي المجمع وفي البوعجيل وغير البوعجيل وغيرها من الأماكن اليوم تفجير ممنهج قتل ممنهج والحجة طبعا بالمناسبة يقول الذين يسلبون أموال الناس ويخابرون على أهلهم عند ما يجدون رقم تلفونه ويحصلون عليه يقولون لهم هذا الأثاث نحن راح نأخذ هذه الممتلكات هذه ممتلكاتنا من زمن صدام أنتم استوليتم عليها ونحن اليوم نأخذها هذا حقنا. تحت هذا الشعار هذا أنه هذه أموالنا سرقت منا في زمن صدام اليوم نأخذها هذا الموضوع الذي يحدث اليوم وعلى المرجعية وعلى السيد العبادي وعلى السيد النائب أن يشخصوا هذه الحالات ويؤدبوا السيئين، إذا كان السيئون يهجرون مناطق بآلاف الدونمات دعك عن سليمان بك 50 قرية من بغداد إلى كركوك 50 قرية أقل قرية 500 بيت..,https://www.aljazeera.net/programs/behindthenews/2015/3/30/%D8%A3%D8%A8%D8%B9%D8%A7%D8%AF-%D8%A7%D9%84%D9%82%D9%84%D9%82-%D8%A7%D9%84%D8%A3%D9%85%D9%85%D9%8A-%D9%85%D9%86-%D8%A7%D9%86%D8%AA%D9%87%D8%A7%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%84%D9%8A%D8%B4%D9%8A%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82,بيوت
تحية لك ولقناة الجزيرة ولضيفيك الكريمين طبعا السيد النائب هو أكيد يعني لازم يتكلم في هذا الموضوع لاسيما وأنه عضو في مجلس النواب لكن الحقائق غير هذا، الحقائق اليوم يعني بان كي مون قلق من أشياء سمع بها هي واحد على آلاف مما يحدث في المناطق، اليوم في الدور وصل العدد تفجير البيوت، البيوت غير ملغمة بالمناسبة يعني هذه إحصائيات أرجو أن لا تثير يعني عندما نذكر أرقاما لا تثير فزع الآخرين هذه حقائق، لا توجد داعش لم تحدث معركة في الدور وانسحبت داعش قبل أن يأتي الحشد ب100 كيلو متر لا توجد بيوت ملغمة فكتائب حزب الله وصلت بالتفجير طبعا بعد ما سلبت كل الأموال ولم تبقى إلا الحيطان 620 دار على عقار تم تفجيرها يعني كتائب حزب الله في الدور ليس لديها عملا إلا تفجير واعتقال من تجده حتى لو كان رجلا كهلا حيث وصل عدد المفقودين بحدود 150 شخصا أخذوا عوائلهم وأخذوهم أخذوا الرجال بمكان لا يعرف أين والنساء في منطقة المعتصم هذا أولا، في منطقة الجلال في الكواكل  حوالي 120 إلى 130 شخص لا يعلمون أين والتجريف على ساق وقدم، البيوت المزارع سيارات الآن مدفونة تحت الأرض يعني أهلها دفنوها سيارات حديثة تحت الأرض وبنوا عليها سقوفا وأخفوها لأن هناك قاعدة في البوعجيل في سمره البياعز التي هي بجانب العلم حوالي 120 بيت لا يوجد بها أناس سوى البيوت تم أخذ كل ممتلكاتهم وتفجيرها هذه ليست اتهامات هذه أرقام وستظهر عندما يعود الناس إذا سمح الحشد لعودة الأهالي لمنطقتهم لا كما يحدث في جرف الصخر وفي عزيز بلد وفي يثرب وفي الجلام وفي الدور وفي المجمع وفي البوعجيل وغير البوعجيل وغيرها من الأماكن اليوم تفجير ممنهج قتل ممنهج والحجة طبعا بالمناسبة يقول الذين يسلبون أموال الناس ويخابرون على أهلهم عند ما يجدون رقم تلفونه ويحصلون عليه يقولون لهم هذا الأثاث نحن راح نأخذ هذه الممتلكات هذه ممتلكاتنا من زمن صدام أنتم استوليتم عليها ونحن اليوم نأخذها هذا حقنا. تحت هذا الشعار هذا أنه هذه أموالنا سرقت منا في زمن صدام اليوم نأخذها هذا الموضوع الذي يحدث اليوم وعلى المرجعية وعلى السيد العبادي وعلى السيد النائب أن يشخصوا هذه الحالات ويؤدبوا السيئين، إذا كان السيئون يهجرون مناطق بآلاف الدونمات دعك عن سليمان بك 50 قرية من بغداد إلى كركوك 50 قرية أقل قرية 500 بيت..,https://www.aljazeera.net/programs/behindthenews/2015/3/30/%D8%A3%D8%A8%D8%B9%D8%A7%D8%AF-%D8%A7%D9%84%D9%82%D9%84%D9%82-%D8%A7%D9%84%D8%A3%D9%85%D9%85%D9%8A-%D9%85%D9%86-%D8%A7%D9%86%D8%AA%D9%87%D8%A7%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%84%D9%8A%D8%B4%D9%8A%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82,دار
وذكر المرصد السوري لحقوق الإنسان عن المعارك التي دارت في ريف درعا أن الاشتباكات مستمرة منذ ليل أمس الجمعة بين قوات النظام مدعومة من حزب الله اللبناني ومن الحرس الثوري الإيراني ومقاتلين عراقيين من جهة ومقاتلي عدد من فصائل المعارضة من جهة أخرى، وتركزت في منطقتي حمريت وسبسبا بريف دمشق الغربي، وسط تقدم لقوات النظام التي سيطرت على بلدة الهبارية وعدد من التلال المحيطة في ريف درعا الملاصق.,https://www.aljazeera.net/news/arabic/2015/2/28/%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85-%D9%8A%D8%B9%D8%AF%D9%85-%D9%85%D8%AF%D9%86%D9%8A%D9%8A%D9%86-%D8%A8%D8%A5%D8%AF%D9%84%D8%A8-%D9%88%D9%82%D9%88%D8%A7%D8%AA%D9%87-%D8%AA%D8%AA%D9%82%D8%AF%D9%85-%D8%A8%D8%AF%D8%B1%D8%B9%D8%A7,دار
"و أوضحت أنها تستهدف العمل على إيقاف ""مذابح"" الحزب و""الرد بالمثل في عقر داره لكي يضطر إلى إعادة حساباته""، واعتبرت أن تكرار ضرب الأهداف نفسها دليل على ضعف حزب الله وهشاشته الداخلية.",https://www.aljazeera.net/news/arabic/2014/2/2/%D8%A5%D8%AF%D8%A7%D9%86%D8%A9-%D9%88%D8%A7%D8%B3%D8%B9%D8%A9-%D9%84%D8%AA%D9%81%D8%AC%D9%8A%D8%B1-%D8%A7%D9%84%D9%87%D8%B1%D9%85%D9%84-%D9%88-%D8%A7%D9%84%D9%86%D8%B5%D8%B1%D8%A9-%D8%AA%D8%AA%D8%A8%D9%86%D8%A7%D9%87,دار
"وأوضحت أنها تستهدف العمل على إيقاف ""مذابح"" الحزب و""الرد بالمثل في عقر داره لكي يضطر إلى إعادة حساباته""، واعتبرت أن تكرار ضرب الأهداف نفسها دليل على ضعف حزب الله وهشاشته الداخلية.",https://www.aljazeera.net/news/arabic/2014/2/1/%D8%AC%D8%A8%D9%87%D8%A9-%D8%A7%D9%84%D9%86%D8%B5%D8%B1%D8%A9-%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9-%D8%AA%D8%AA%D8%A8%D9%86%D9%89-%D8%AA%D9%81%D8%AC%D9%8A%D8%B1-%D8%A7%D9%84%D9%87%D8%B1%D9%85%D9%84,دار
"وأُغلق الطريق في اللبوة بعد تعرض البلدة لهجمات صاروخية من داخل منطقة القلمون السورية خلال المعارك التي دارت مؤخرا بين مقاتلي المعارضة اللبنانية والقوات النظامية السورية المدعومة من حزب الله, وبعد هجمات بسيارات مفخخة يقول مؤيدو الحزب إنها قدمت من عرسال.",https://www.aljazeera.net/news/arabic/2014/3/19/%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%B9%D8%B1%D8%B3%D8%A7%D9%84-%D9%88%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A-%D9%8A%D9%81%D8%AA%D8%AD-%D8%B7%D8%B1%D9%8A%D9%82%D9%87%D8%A7,دار
"وأُغلق الطريق في اللبوة بعد تعرض البلدة لهجمات صاروخية من داخل منطقة القلمون السورية خلال المعارك التي دارت مؤخرا بين مقاتلي المعارضة اللبنانية والقوات النظامية السورية المدعومة من حزب الله, وبعد هجمات بسيارات مفخخة يقول مؤيدو الحزب إنها قدمت من عرسال.",https://www.aljazeera.net/news/arabic/2014/3/19/%D9%82%D8%AA%D9%8A%D9%84-%D8%A8%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%81%D9%8A-%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%AD%D8%B5%D8%A7%D8%B1-%D8%B9%D8%B1%D8%B3%D8%A7%D9%84,دار
وتعد منطقة الزبداني وما يجاورها -حسب التقرير ذاته- من أهم المناطق من الناحية الإستراتيجية ليس للنظام السوري فحسب وإنما أيضا للنظام الإيراني ولحزب الله، إذ تعتبر المنطقة بسبب موقعها الجغرافي -الذي يمتد في عمق التضاريس اللبنانية- الممر الحيوي والشريان الأساسي للإمدادات التي كان يتم إرسالها من إيران عبر سوريا إلى حزب الله، مما دفع الحزب إلى تكثيف معاركه محاولا السيطرة عليها في العديد من المرات ولكنه في النهاية اكتفى بمحاصرتها من الطرف اللبناني.,https://www.aljazeera.net/news/reportsandinterviews/2014/3/17/%D8%AA%D9%88%D8%B1%D8%B7-%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87-%D9%81%D9%8A-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D8%A7%D9%84%D9%88%D9%82%D8%A7%D8%A6%D8%B9-%D9%88%D8%A7%D9%84%D8%A2%D9%81%D8%A7%D9%82,إمداد
